,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
952,"frozenset({'02', 'Red Blend'})",frozenset({'Washington'}),0.03695986505928461,0.11941261100362158,0.022672024606836334,0.6134228187919463,5.1370019768962445,0.018258550617765636,2.2779083500079924
953,frozenset({'Washington'}),"frozenset({'02', 'Red Blend'})",0.11941261100362158,0.03695986505928461,0.022672024606836334,0.1898628998753635,5.1370019768962445,0.018258550617765636,1.1887372332319497
1025,frozenset({'Washington'}),"frozenset({'01', '12', 'Red Blend'})",0.11941261100362158,0.006250930197946123,0.00372079178449174,0.03115911923556294,4.984717193898748,0.0029743518883536086,1.0257092671584664
1018,"frozenset({'01', '12', 'Red Blend'})",frozenset({'Washington'}),0.006250930197946123,0.11941261100362158,0.00372079178449174,0.5952380952380952,4.984717193898748,0.0029743518883536086,2.1755688434028175
997,"frozenset({'12', 'Red Blend'})","frozenset({'Washington', '02'})",0.024110730763506474,0.04340923748573697,0.005209108498288436,0.2160493827160494,4.977037037037037,0.00416248006062072,1.2202181380103199
996,"frozenset({'Washington', '02'})","frozenset({'12', 'Red Blend'})",0.04340923748573697,0.024110730763506474,0.005209108498288436,0.12,4.977037037037037,0.00416248006062072,1.1089650786778336
794,"frozenset({'13', 'Red Blend'})","frozenset({'Washington', '02'})",0.04202014188619338,0.04340923748573697,0.008979510839906732,0.21369539551357736,4.9228092427053465,0.0071554485215846,1.2165651289032746
795,"frozenset({'Washington', '02'})","frozenset({'13', 'Red Blend'})",0.04340923748573697,0.04202014188619338,0.008979510839906732,0.20685714285714285,4.9228092427053465,0.0071554485215846,1.207827630907177
999,frozenset({'Washington'}),"frozenset({'12', '02', 'Red Blend'})",0.11941261100362158,0.008929900282780175,0.005209108498288436,0.04362276692978812,4.885022850020773,0.004142765789519677,1.0362752954037133
994,"frozenset({'12', '02', 'Red Blend'})",frozenset({'Washington'}),0.008929900282780175,0.11941261100362158,0.005209108498288436,0.5833333333333334,4.885022850020773,0.004142765789519677,2.1134097335913085
1124,frozenset({'Washington'}),"frozenset({'01', 'Red Blend'})",0.11941261100362158,0.017810190008433795,0.010070943096690975,0.08433734939759036,4.7353424841426985,0.007944181805313283,1.072654660911842
1123,"frozenset({'01', 'Red Blend'})",frozenset({'Washington'}),0.017810190008433795,0.11941261100362158,0.010070943096690975,0.565459610027855,4.735342484142698,0.007944181805313283,2.026479952882691
938,frozenset({'Washington'}),"frozenset({'03', '14', 'Red Blend'})",0.11941261100362158,0.02014188619338195,0.011360817581981446,0.09513917739925218,4.723449258218538,0.008955622361091911,1.0828826813280668
927,"frozenset({'03', '14', 'Red Blend'})",frozenset({'Washington'}),0.02014188619338195,0.11941261100362158,0.011360817581981446,0.5640394088669951,4.723449258218538,0.008955622361091911,2.0198784176979077
711,frozenset({'New York'}),"frozenset({'14', '04'})",0.02019149675050851,0.12501860395892245,0.011757702038993898,0.5823095823095823,4.657783432783433,0.009233389303404206,2.094808401110109
706,"frozenset({'14', '04'})",frozenset({'New York'}),0.12501860395892245,0.02019149675050851,0.011757702038993898,0.09404761904761906,4.657783432783433,0.009233389303404206,1.081523183613105
215,"frozenset({'03', 'Oregon'})","frozenset({'13', 'Pinot Noir'})",0.028377238676390335,0.07833506970283276,0.009773279753931637,0.34440559440559443,4.396569706417712,0.007550346784242679,1.4058462403466123
218,"frozenset({'13', 'Pinot Noir'})","frozenset({'03', 'Oregon'})",0.07833506970283276,0.028377238676390335,0.009773279753931637,0.1247625079164028,4.396569706417712,0.007550346784242679,1.1101247034225612
1138,"frozenset({'13', 'Washington'})","frozenset({'01', 'Red Blend'})",0.035025053331348914,0.017810190008433795,0.0027285806419606092,0.07790368271954673,4.374107333086082,0.002104777787073758,1.0651705159048321
1141,"frozenset({'01', 'Red Blend'})","frozenset({'13', 'Washington'})",0.017810190008433795,0.035025053331348914,0.0027285806419606092,0.1532033426183844,4.374107333086082,0.002104777787073758,1.1395592297830452
1179,"frozenset({'Washington', '11'})","frozenset({'02', 'Red Blend'})",0.013841345438309272,0.03695986505928461,0.002232475070695044,0.16129032258064516,4.363931586923576,0.0017209008110561884,1.148240160890853
1182,"frozenset({'02', 'Red Blend'})","frozenset({'Washington', '11'})",0.03695986505928461,0.013841345438309272,0.002232475070695044,0.06040268456375839,4.363931586923576,0.0017209008110561884,1.049554568069228
154,"frozenset({'12', 'Oregon'})","frozenset({'Pinot Noir', '02'})",0.038051297316068856,0.11033387904946172,0.01771096889418068,0.46544980443285533,4.2185574226407665,0.013512621658434433,1.6643266213879584
